"Database","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"Reactome","R-HSA-73929","Base-Excision Repair, AP Site Formation",60,0.687150726984359,1.51528554367933,0.0245224146715206,0.391450397163902,0.391450397163902,2648,"tags=28%, list=9%, signal=26%","3018/8290/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8349",0.352487857583619
"Reactome","R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)",107,0.614159137877481,1.51097706474969,0.0110475144103299,0.250604142676431,0.250604142676431,4002,"tags=28%, list=14%, signal=24%","3018/8968/8900/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/1026/8349/653604/8357/8351/8348/333932/27338/8346/890/8334",0.380730400722792
"Reactome","R-HSA-69306","DNA Replication",180,0.575613964798471,1.51038110365598,0.00237404533183642,0.194897816766,0.194897816766,5844,"tags=25%, list=20%, signal=20%","3018/8968/8900/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/29935/8356/8349/653604/8357/8351/8348/333932/27338/5427/8346/890/8334/8318/3837/51053/8338/8367/85236/8365/554313/5684/5685/8350/8294/8353/5687",0.431707695803346
"Reactome","R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors",35,-0.867551431589265,-1.51011175704165,0.00202645753902278,0.178370690859668,0.178370690859668,204,"tags=9%, list=1%, signal=9%","94115/83741/7022",0.431707695803346
"Reactome","R-HSA-5625740","RHO GTPases activate PKNs",89,0.645699089636173,1.50863677149687,0.0132266900863395,0.273740113066514,0.273740113066513,3329,"tags=28%, list=12%, signal=25%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932/388",0.380730400722792
"Reactome","R-HSA-69481","G2/M Checkpoints",156,0.575509224725874,1.50708561411497,0.00624793779709484,0.240978103416465,0.240978103416465,6373,"tags=24%, list=22%, signal=19%","3018/8290/8900/8368/8339/8366/8347/8364/116028/8343/8340/8970/3017/8363/8359/8349/8348/8346/890/8318/580/4683/83990/8367/85236/8365/554313/5684/5932/5685/8294/5687/63967/5686/10111/545/9025",0.407017918923954
"Reactome","R-HSA-9645723","Diseases of programmed cell death",98,0.636548072745362,1.50527464302576,0.00709644872659832,0.240978103416465,0.240978103416465,5775,"tags=40%, list=20%, signal=32%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932/824/8346/8334/84290/197259/8338/8367/85236/8365/8737/554313/11035/8350/8294/8353",0.407017918923954
"Reactome","R-HSA-8866907","Activation of the TFAP2 (AP-2) family of transcription factors",11,-0.962409335800771,-1.50399552958997,0.000227740247302678,0.0981560465874542,0.0981560465874542,124,"tags=18%, list=0%, signal=18%","83741/7022",0.518848077743792
"Reactome","R-HSA-5693571","Nonhomologous End-Joining (NHEJ)",68,0.660031846281513,1.50137057984891,0.0262865877525488,0.393891875732492,0.393891875732492,2648,"tags=21%, list=9%, signal=19%","3018/8290/8368/8339/8366/8347/8364/8343/8340/8970/3017/8363/8359/8349",0.352487857583619
"Reactome","R-HSA-73884","Base Excision Repair",88,0.638754322654869,1.50135469363875,0.0127488177777675,0.273740113066514,0.273740113066513,2648,"tags=19%, list=9%, signal=18%","3018/8290/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8349",0.380730400722792
"Reactome","R-HSA-171306","Packaging Of Telomere Ends",49,0.717695726769211,1.49618523763483,0.0177367996070669,0.332372201332428,0.332372201332428,2648,"tags=35%, list=9%, signal=32%","3018/8290/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8349",0.352487857583619
"Reactome","R-HSA-9843745","Adipogenesis",106,0.614944565830383,1.4960267762152,0.0118684089378707,0.262322269344731,0.262322269344731,2309,"tags=6%, list=8%, signal=5%","7026/64641/23090/85441/83401/7124",0.380730400722792
"Reactome","R-HSA-9843940","Regulation of endogenous retroelements by KRAB-ZFP proteins",103,0.629725761419461,1.49550142844423,0.007383173927673,0.240978103416465,0.240978103416465,3282,"tags=23%, list=11%, signal=21%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.407017918923954
"Reactome","R-HSA-5617472","Activation of anterior HOX genes in hindbrain development during early embryogenesis",117,0.598874050220263,1.49435199521698,0.00880604438238821,0.240978103416465,0.240978103416465,3282,"tags=21%, list=11%, signal=19%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/3231/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-5619507","Activation of HOX genes during differentiation",117,0.598874050220263,1.49435199521698,0.00880604438238821,0.240978103416465,0.240978103416465,3282,"tags=21%, list=11%, signal=19%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/3231/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-9943962","CHD6, CHD7, CHD8, CHD9 subfamily",72,0.642220844250153,1.49290921169356,0.0231989329278126,0.381455461937178,0.381455461937178,3282,"tags=33%, list=11%, signal=30%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932",0.352487857583619
"Reactome","R-HSA-2173795","Downregulation of SMAD2/3:SMAD4 transcriptional activity",30,0.761250297980064,1.48564691090724,0.0264027716364103,0.393891875732492,0.393891875732492,1250,"tags=7%, list=4%, signal=6%","23439/6772",0.352487857583619
"Reactome","R-HSA-9842860","Regulation of endogenous retroelements",138,0.587404894448403,1.48478892870251,0.00992517270184969,0.243934648717427,0.243934648717427,3282,"tags=18%, list=11%, signal=16%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/29947/8356/8349/653604/8357/8351/8348/333932",0.380730400722792
"Reactome","R-HSA-3232118","SUMOylation of transcription factors",18,-0.912469019654086,-1.48414364802526,0.00268718774272769,0.201422246454893,0.201422246454893,53,"tags=6%, list=0%, signal=6%","7022",0.431707695803346
"Reactome","R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer",51,0.676227227983504,1.47572663304616,0.0425441917633575,0.528373713585186,0.528373713585186,2423,"tags=8%, list=8%, signal=7%","23439/6772/1278/5054",0.321775918075361
"Reactome","R-HSA-9839383","TGFBR3 PTM regulation",11,-0.943270719175519,-1.47408684855773,0.0029424473728659,0.211365802950867,0.211365802950867,122,"tags=9%, list=0%, signal=9%","4325",0.431707695803346
"Reactome","R-HSA-400508","Incretin synthesis, secretion, and inactivation",20,0.799572318157503,1.47341379952485,0.0332268890970267,0.449411028332045,0.449411028332045,277,"tags=10%, list=1%, signal=10%","139760/2626",0.321775918075361
"Reactome","R-HSA-9827857","Specification of primordial germ cells",12,-0.936863362974233,-1.47134702604183,0.00477688183018154,0.240978103416465,0.240978103416465,308,"tags=17%, list=1%, signal=16%","10630/7022",0.407017918923954
"Reactome","R-HSA-73886","Chromosome Maintenance",138,0.58196367249685,1.47103510031491,0.0117297116352798,0.262322269344731,0.262322269344731,2648,"tags=13%, list=9%, signal=12%","3018/8290/8900/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8349",0.380730400722792
"Reactome","R-HSA-2160916","Hyaluronan degradation",15,-0.889985299067506,-1.46637865842746,0.0211421249031304,0.36018286878211,0.36018286878211,321,"tags=7%, list=1%, signal=7%","23553",0.352487857583619
"Reactome","R-HSA-9764260","Regulation of Expression and Function of Type II Classical Cadherins",31,-0.846508079511811,-1.46387281848881,0.0145385188005579,0.294875369554845,0.294875369554845,1189,"tags=13%, list=4%, signal=12%","27319/28513/1006/1009",0.380730400722792
"Reactome","R-HSA-1221632","Meiotic synapsis",76,0.637529155010908,1.46270439923809,0.0267316412185044,0.393891875732492,0.393891875732492,2788,"tags=25%, list=10%, signal=23%","3018/8290/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/9985/8335/8349/3306",0.352487857583619
"Reactome","R-HSA-8866904","Negative regulation of activity of TFAP2 (AP-2) family transcription factors",9,-0.956373775859123,-1.45768507922312,0.00259438895681503,0.201422246454893,0.201422246454893,124,"tags=22%, list=0%, signal=22%","83741/7022",0.431707695803346
"Reactome","R-HSA-8854050","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis",42,-0.820188761560695,-1.45692966243311,0.00985236771908634,0.243934648717427,0.243934648717427,134,"tags=2%, list=0%, signal=2%","23194",0.380730400722792
"Reactome","R-HSA-9694548","Maturation of spike protein",41,-0.810096283059626,-1.45649695611278,0.0164498803968402,0.318647121394972,0.318647121394972,110,"tags=2%, list=0%, signal=2%","25834",0.352487857583619
"Reactome","R-HSA-5693538","Homology Directed Repair",140,0.581971170002383,1.45516430144128,0.00606909214626688,0.240978103416465,0.240978103416465,6373,"tags=29%, list=22%, signal=22%","3018/8290/8900/8368/8339/8366/8347/8364/116028/8343/8340/8970/3017/675/8363/8359/8349/8348/5427/8346/890/580/4683/83990/8914/8367/85236/8365/554313/5932/10635/8294/5429/63967/10721/5890/5111/10111/545/9025",0.407017918923954
"Reactome","R-HSA-9762292","Regulation of CDH11 function",11,-0.928870052278343,-1.4515823509071,0.00752013417670684,0.240978103416465,0.240978103416465,364,"tags=18%, list=1%, signal=18%","1006/1009",0.407017918923954
"Reactome","R-HSA-189445","Metabolism of porphyrins",24,-0.875704520440266,-1.45059161306407,0.00755825193517121,0.240978103416465,0.240978103416465,118,"tags=8%, list=0%, signal=8%","2168/54658",0.407017918923954
"Reactome","R-HSA-5693567","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)",134,0.583847630990714,1.44908384491028,0.00799936595017968,0.240978103416465,0.240978103416465,6373,"tags=29%, list=22%, signal=23%","3018/8290/8900/8368/8339/8366/8347/8364/116028/8343/8340/8970/3017/675/8363/8359/8349/8348/5427/8346/890/580/4683/83990/8914/8367/85236/8365/554313/5932/10635/8294/5429/63967/5890/5111/10111/545/9025",0.380730400722792
"Reactome","R-HSA-380972","Energy dependent regulation of mTOR by LKB1-AMPK",29,-0.851102252370497,-1.44313036202021,0.00995750962818243,0.243934648717427,0.243934648717427,288,"tags=3%, list=1%, signal=3%","5563",0.380730400722792
"Reactome","R-HSA-140342","Apoptosis induced DNA fragmentation",13,-0.903895650944985,-1.44165681482638,0.0184244280050658,0.34029957014955,0.34029957014955,298,"tags=8%, list=1%, signal=8%","3024",0.352487857583619
"Reactome","R-HSA-9662361","Sensory processing of sound by outer hair cells of the cochlea",52,-0.780659016041924,-1.44102567434697,0.0168744842739281,0.319688031739034,0.319688031739034,1304,"tags=10%, list=5%, signal=9%","129446/117531/643226/283310/10083",0.352487857583619
"Reactome","R-HSA-9764790","Positive Regulation of CDH1 Gene Transcription",11,-0.92081997751312,-1.43900217736828,0.0101019662064965,0.243934648717427,0.243934648717427,1023,"tags=18%, list=4%, signal=18%","93986/3170",0.380730400722792
"Reactome","R-HSA-5365859","RA biosynthesis pathway",22,-0.848054443791329,-1.4322150649763,0.0301758879144039,0.428243914141132,0.428243914141132,521,"tags=9%, list=2%, signal=9%","1381/126",0.352487857583619
"Reactome","R-HSA-189483","Heme degradation",12,-0.9103868906104,-1.42976563817654,0.0185546169339082,0.34029957014955,0.34029957014955,118,"tags=17%, list=0%, signal=17%","2168/54658",0.352487857583619
"Reactome","R-HSA-9619483","Activation of AMPK downstream of NMDARs",31,-0.824918314781916,-1.4265374751996,0.0311888738335434,0.435989659435765,0.435989659435765,725,"tags=6%, list=3%, signal=6%","7278/5563",0.352487857583619
"Reactome","R-HSA-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)",16,-0.883007867841363,-1.42645308879534,0.0211055867047159,0.36018286878211,0.36018286878211,298,"tags=6%, list=1%, signal=6%","3024",0.352487857583619
"Reactome","R-HSA-2142845","Hyaluronan metabolism",19,-0.876269522659456,-1.42623552698686,0.0130215310922361,0.273740113066514,0.273740113066513,874,"tags=11%, list=3%, signal=10%","3037/23553",0.380730400722792
"Reactome","R-HSA-8866910","TFAP2 (AP-2) family regulates transcription of growth factors and their receptors",13,-0.88879829266819,-1.41757747621814,0.0431034482758621,0.530788177339902,0.530788177339901,204,"tags=15%, list=1%, signal=15%","94115/7022",0.287857117255149
"Reactome","R-HSA-5610783","Degradation of GLI2 by the proteasome",47,-0.789160646977321,-1.41498951699227,0.0287533645456707,0.416561348544002,0.416561348544002,448,"tags=2%, list=2%, signal=2%","2736",0.352487857583619
"Reactome","R-HSA-5654720","PI-3K cascade:FGFR4",17,-0.860831956276152,-1.41492666129211,0.0469798657718121,0.547505365981865,0.547505365981865,859,"tags=12%, list=3%, signal=11%","26281/8823",0.271288554688953
"Reactome","R-HSA-5654710","PI-3K cascade:FGFR3",17,-0.860261839553943,-1.41398957555264,0.0469798657718121,0.547505365981865,0.547505365981865,859,"tags=12%, list=3%, signal=11%","26281/8823",0.271288554688953
"Reactome","R-HSA-975577","N-Glycan antennae elongation",14,-0.88885501699972,-1.41089964552951,0.0446280991735537,0.544522951663469,0.544522951663469,110,"tags=7%, list=0%, signal=7%","25834",0.276500599254472
"Reactome","R-HSA-5654743","Signaling by FGFR4",38,-0.801514049541312,-1.41011539382477,0.0232324962316727,0.381455461937178,0.381455461937178,859,"tags=5%, list=3%, signal=5%","26281/8823",0.352487857583619
"Reactome","R-HSA-913531","Interferon Signaling",258,0.51843786848748,1.40853158659222,0.00188450455596112,0.178370690859668,0.178370690859668,4827,"tags=24%, list=17%, signal=21%","79097/4502/10964/11274/10561/8638/9636/4940/4938/51191/4939/11074/7412/3665/117854/5610/8519/6772/2633/816/10346/6773/115361/23586/388646/64135/9246/5371/115362/85363/8651/10379/3458/10107/6672/2635/3306/9830/2634/2209/7706/3304/163351/6737/7318/55120/3440/3445/3663/53840/10475/3717/834/112714/7726/3303/5696/3837/23165/3664/10437/8877/3659",0.45505986738723
"Reactome","R-HSA-73894","DNA Repair",331,0.510928098907698,1.40452725805563,0.000723452802817335,0.178176090293869,0.178176090293869,3834,"tags=10%, list=13%, signal=9%","2138/3018/8290/9636/8900/8368/8339/8366/8347/8364/116028/8343/9246/8340/8970/3013/3017/675/8363/8359/3012/8335/51514/8349/2139/7706/8348/7318/55120/2070/5427/8346/890",0.477270815362862
"Reactome","R-HSA-391160","Signal regulatory protein family interactions",16,-0.864175298404049,-1.39603005654141,0.0448504983388704,0.544522951663469,0.544522951663469,103,"tags=6%, list=0%, signal=6%","729238",0.276500599254472
"Reactome","R-HSA-5362517","Signaling by Retinoic Acid",40,-0.793360732516222,-1.39533967570876,0.0260175791769617,0.393891875732492,0.393891875732492,1160,"tags=8%, list=4%, signal=7%","6258/1381/126",0.352487857583619
"Reactome","R-HSA-5654741","Signaling by FGFR3",39,-0.791960958416423,-1.39378128938976,0.036231884057971,0.476822657373603,0.476822657373603,859,"tags=5%, list=3%, signal=5%","26281/8823",0.287857117255149
"Reactome","R-HSA-9864848","Complex IV assembly",48,-0.765705039212185,-1.39163873084652,0.038781163434903,0.506505498195249,0.506505498195249,24,"tags=2%, list=0%, signal=2%","341947",0.271288554688953
"Reactome","R-HSA-5654716","Downstream signaling of activated FGFR4",24,-0.838689602033309,-1.3892769470482,0.0478468899521531,0.549920255183413,0.549920255183413,859,"tags=8%, list=3%, signal=8%","26281/8823",0.261663521711573
"Reactome","R-HSA-5654708","Downstream signaling of activated FGFR3",24,-0.838147463691775,-1.38837890288719,0.0478468899521531,0.549920255183413,0.549920255183413,859,"tags=8%, list=3%, signal=8%","26281/8823",0.261663521711573
"Reactome","R-HSA-9818564","Epigenetic regulation of gene expression by MLL3 and MLL4 complexes",129,0.555740681376624,1.38825806107078,0.0266514077863704,0.393891875732492,0.393891875732492,3282,"tags=19%, list=11%, signal=17%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/63924/8351/8348/333932",0.352487857583619
"Reactome","R-HSA-9841922","MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis",129,0.555740681376624,1.38825806107078,0.0266514077863704,0.393891875732492,0.393891875732492,3282,"tags=19%, list=11%, signal=17%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/63924/8351/8348/333932",0.352487857583619
"Reactome","R-HSA-9851695","Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes",129,0.555740681376624,1.38825806107078,0.0266514077863704,0.393891875732492,0.393891875732492,3282,"tags=19%, list=11%, signal=17%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/63924/8351/8348/333932",0.352487857583619
"Reactome","R-HSA-5654733","Negative regulation of FGFR4 signaling",28,-0.826847117632021,-1.38723809302797,0.0403726708074534,0.51557395905222,0.51557395905222,859,"tags=7%, list=3%, signal=7%","26281/8823",0.282013350011725
"Reactome","R-HSA-5654712","FRS-mediated FGFR4 signaling",19,-0.851910562950556,-1.38658834899095,0.0259439675119262,0.393891875732492,0.393891875732492,859,"tags=11%, list=3%, signal=10%","26281/8823",0.352487857583619
"Reactome","R-HSA-5654732","Negative regulation of FGFR3 signaling",28,-0.82631965402133,-1.38635314392694,0.0403726708074534,0.51557395905222,0.51557395905222,859,"tags=7%, list=3%, signal=7%","26281/8823",0.282013350011725
"Reactome","R-HSA-5654706","FRS-mediated FGFR3 signaling",19,-0.851351804713199,-1.38567890180774,0.0262244401194166,0.393891875732492,0.393891875732492,859,"tags=11%, list=3%, signal=10%","26281/8823",0.352487857583619
"Reactome","R-HSA-1445148","Translocation of SLC2A4 (GLUT4) to the plasma membrane",74,-0.717740368088643,-1.38505175779768,0.0327653997378768,0.448313882127775,0.448313882127775,2340,"tags=5%, list=8%, signal=5%","347688/6517/7278/5563",0.287857117255149
"Reactome","R-HSA-5655332","Signaling by FGFR3 in disease",21,-0.844994920290327,-1.38411469080441,0.0470016207455429,0.547505365981865,0.547505365981865,859,"tags=10%, list=3%, signal=9%","26281/8823",0.266350657088526
"Reactome","R-HSA-9759475","Regulation of CDH11 Expression and Function",28,-0.824526724550257,-1.38334506660848,0.0419254658385093,0.527882831911412,0.527882831911412,1189,"tags=11%, list=4%, signal=10%","27319/1006/1009",0.276500599254472
"Reactome","R-HSA-2559580","Oxidative Stress Induced Senescence",120,0.563724380926801,1.38270274411756,0.0280179227081047,0.409346599565868,0.409346599565868,3356,"tags=22%, list=12%, signal=19%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/4343/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/8351/8348/333932/23043",0.352487857583619
"Reactome","R-HSA-606279","Deposition of new CENPA-containing nucleosomes at the centromere",71,0.618507051100688,1.38222474823917,0.0215190461047316,0.36018286878211,0.36018286878211,2648,"tags=23%, list=9%, signal=21%","3018/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8349",0.352487857583619
"Reactome","R-HSA-774815","Nucleosome assembly",71,0.618507051100688,1.38222474823917,0.0215190461047316,0.36018286878211,0.36018286878211,2648,"tags=23%, list=9%, signal=21%","3018/8368/8339/8366/8347/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8349",0.352487857583619
"Reactome","R-HSA-977443","GABA receptor activation",54,-0.751266959676181,-1.38034203700162,0.0459610027855153,0.547505365981865,0.547505365981865,1954,"tags=24%, list=7%, signal=22%","3768/55970/112/3763/3760/2569/2566/2557/2560/3773/2555/2559/2567",0.248911114434702
"Reactome","R-HSA-156588","Glucuronidation",19,-0.847425639295568,-1.37928858871496,0.0317848092278548,0.438376088870574,0.438376088870574,1066,"tags=26%, list=4%, signal=25%","7367/10720/54575/54658/133688",0.321775918075361
"Reactome","R-HSA-8878166","Transcriptional regulation by RUNX2",104,-0.690911144654901,-1.37855188337992,0.0347394540942928,0.460698606604314,0.460698606604314,1684,"tags=6%, list=6%, signal=5%","25925/579/7291/2736/1750/9358",0.271288554688953
"Reactome","R-HSA-3247509","Chromatin modifying enzymes",266,0.507316387198345,1.3764279343284,0.00396781390040808,0.240978103416465,0.240978103416465,3282,"tags=11%, list=11%, signal=10%","5077/3018/8968/8368/8339/8366/8347/8354/8364/8343/440689/8340/55693/8970/3013/3017/8363/8359/3012/8336/8329/8335/8356/8349/653604/8357/8351/317772/8348/333932",0.407017918923954
"Reactome","R-HSA-3371497","HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand",56,-0.742962872152035,-1.37303348686961,0.046070460704607,0.547505365981865,0.547505365981865,725,"tags=4%, list=3%, signal=3%","7278/5241",0.245041785430996
"Reactome","R-HSA-416482","G alpha (12/13) signalling events",79,-0.713596495479558,-1.3727602034496,0.0401554404145078,0.51557395905222,0.51557395905222,1796,"tags=6%, list=6%, signal=6%","55970/25791/146/148/22899",0.257206466468838
"Reactome","R-HSA-9679191","Potential therapeutics for SARS",99,-0.694530700692636,-1.37165021058695,0.034134007585335,0.456178519977656,0.456178519977656,1009,"tags=3%, list=4%, signal=3%","477/5349/53828",0.276500599254472
"Reactome","R-HSA-4839726","Chromatin organization",366,0.492844955943325,1.36279265135246,0.00105705915770328,0.178370690859668,0.178370690859668,3282,"tags=9%, list=11%, signal=8%","7026/5077/3018/8968/85509/8368/8339/8366/8347/8354/8364/8343/440689/8340/55693/8970/3013/3017/8363/8359/3012/8336/8329/8335/8356/8349/653604/8357/8351/317772/8348/333932",0.45505986738723
"Reactome","R-HSA-9629569","Protein hydroxylation",20,-0.84077785278009,-1.35886675891672,0.0461538461538462,0.547505365981865,0.547505365981865,532,"tags=5%, list=2%, signal=5%","2158",0.261663521711573
"Reactome","R-HSA-9917777","Epigenetic regulation by WDR5-containing histone modifying complexes",161,0.52811715789568,1.3540397157951,0.0193116733614993,0.348606322166076,0.348606322166076,3282,"tags=16%, list=11%, signal=14%","3018/8968/8368/8339/8366/8347/8354/8364/8343/8340/8970/3013/3017/8363/8359/3012/8335/8356/8349/653604/8357/63924/8351/8348/333932",0.352487857583619
"Reactome","R-HSA-9711123","Cellular response to chemical stress",196,-0.650197532779496,-1.35026762129035,0.0239289745212293,0.387808415655996,0.387808415655996,990,"tags=3%, list=3%, signal=2%","257202/5563/2168/2880/341947",0.352487857583619
"Reactome","R-HSA-8978868","Fatty acid metabolism",172,-0.650930800872805,-1.3484860783107,0.0313588850174216,0.435989659435765,0.435989659435765,2850,"tags=10%, list=10%, signal=9%","9536/242/3293/4051/134526/7069/59344/33/158833/1800/1544/247/5444/253017/5563/1579/5446",0.276500599254472
"Reactome","R-HSA-8878171","Transcriptional regulation by RUNX1",219,0.497376995240163,1.31770225514562,0.00955211680127582,0.243934648717427,0.243934648717427,4002,"tags=17%, list=14%, signal=15%","3018/8968/3977/5275/8368/1437/8339/8366/8347/8354/8364/8343/4004/8340/4343/8970/3013/5371/3017/8363/8359/10413/3012/8335/3458/8356/1515/8349/653604/8357/8351/8348/333932/1493/3562/8346/8013/8334",0.380730400722792
"Reactome","R-HSA-416476","G alpha (q) signalling events",202,-0.623403929258611,-1.30367818671494,0.0426008968609865,0.528373713585186,0.528373713585186,3065,"tags=14%, list=11%, signal=12%","2791/2862/128674/2147/2693/10316/846/4935/3827/1608/9162/55970/2847/9630/2911/2846/624/623/3814/1909/552/1607/56923/146/4829/3358/129521/148",0.231126709673834
"Reactome","R-HSA-9609690","HCMV Early Events",132,0.512781854632408,1.29081618019377,0.0419489257377398,0.527882831911412,0.527882831911412,3282,"tags=23%, list=11%, signal=20%","3018/8968/8368/8339/8366/8347/8354/8364/8343/440689/8340/8970/3013/5371/3017/8363/8359/3012/8336/8329/8335/1956/8356/8349/653604/8357/8351/317772/8348/333932",0.321775918075361
"Reactome","R-HSA-112316","Neuronal System",388,-0.590288136489799,-1.26882930531459,0.0293809024134313,0.422105631339629,0.422105631339629,2365,"tags=13%, list=8%, signal=12%","22999/107/347688/139065/26050/3752/2890/3768/2899/6538/55970/3788/6616/6857/112/50944/2571/2911/27330/2900/10052/2741/56659/2904/3763/4916/3760/55799/2903/10060/5789/2569/2566/9369/80059/2557/2560/781/3773/7278/27133/348980/1103/2555/10369/84631/3744/6572/5563/22829/2559/2567",0.271288554688953
"Reactome","R-HSA-69620","Cell Cycle Checkpoints",291,0.455620385211844,1.2621095401916,0.0303049637617274,0.428243914141132,0.428243914141132,6427,"tags=16%, list=22%, signal=13%","3018/8290/8900/8368/8339/8366/8347/8364/116028/8343/8340/8970/3017/8363/8359/1026/8349/10403/8348/27338/699/8346/890/8318/580/4683/83990/8367/85236/8365/554313/5684/5932/5905/5685/55839/151648/8294/5687/63967/54821/57060/57082/5686/10111/545/9025/1029",0.352487857583619
"GO-BP","GO:0046686","response to cadmium ion",37,0.919016981012361,1.92000118256182,4.60676616430645e-07,0.00270877850461219,0.00270877850461219,1083,"tags=35%, list=4%, signal=34%","4499/4496/4489/4490/4495/4501/4493/4502/84560/645745/7779/4494/4504",0.674962860011025
"GO-BP","GO:0097501","stress response to metal ion",20,0.934880485912138,1.80195142935129,4.22675959156739e-05,0.0310666829980203,0.0310666829980203,1083,"tags=65%, list=4%, signal=63%","4499/4496/4489/4490/4495/4501/4493/4502/84560/645745/7779/4494/4504",0.557332238758646
"GO-BP","GO:0050792","regulation of viral process",134,0.701177638319745,1.77924012435186,0.000128716584084587,0.0756853514417369,0.0756853514417369,3494,"tags=36%, list=12%, signal=32%","282617/5629/7113/27074/91543/3434/8638/9636/4940/4599/4938/4939/11074/10410/117854/5610/89870/8519/6772/5359/24138/56649/388646/3669/64135/684/9023/3965/85363/200315/55337/7124/3428/9582/103/388419/10581/6672/558/200316/9830/57169/7706/60489/6737/6590/56829/27350",0.518848077743792
"GO-BP","GO:0071276","cellular response to cadmium ion",21,0.949864483818433,1.77302969579893,1.81429747206591e-06,0.00533403456787378,0.00533403456787378,1083,"tags=57%, list=4%, signal=55%","4499/4496/4489/4490/4495/4501/4493/4502/84560/645745/4494/4504",0.643551836150722
"GO-BP","GO:0048525","negative regulation of viral process",72,0.757930218710953,1.7721782628028,0.00089352526825271,0.3320949405638,0.3320949405638,3494,"tags=54%, list=12%, signal=48%","282617/5629/91543/3434/8638/9636/4940/4599/4938/4939/11074/10410/117854/5610/89870/8519/6772/5359/24138/3669/64135/684/9023/200315/55337/7124/3428/9582/388419/10581/6672/200316/9830/57169/60489/6737/6590/56829/27350",0.477270815362862
"GO-BP","GO:0006882","intracellular zinc ion homeostasis",32,0.887691880485019,1.74300595871587,3.88937647975577e-05,0.0310666829980203,0.0310666829980203,1083,"tags=41%, list=4%, signal=39%","4499/4496/4489/4490/4495/4501/4493/4502/84560/645745/7779/4494/4504",0.557332238758646
